title,review,label
마이클,"아카데미의 외면이 있더라도
26년 최고의 영화로 인정합니다.
마이 히어로~",1
마이클,"음악이 진짜좋다. 마이클 잭슨..영원한전설.,",1
마이클,오랜만에 이런 영화보는데 단 한번도 지루한 틈이 없었고 재밌게 봤습니다.,1
마이클,이번주말은 마이클 트랙으로 채워야겠어요,1
마이클,전설로 기억하는 팝의 황제 마이클 잭슨에 대한 실화를 통해 가족과 책임을 더 한 음악적 스토리가 더 높은 음악의 재능을 높였습니다.,1
마이클,뭐 하나 빠짐없이 완벽하게 좋았어요! 평생을 소년으로 살았던 마이클 잭슨만의 네버랜드 이야기를 이렇게 볼 수 있어서 행복했습니다~!,1
마이클,MJ의 명곡들을 극장 사운드로 듣는 감동,1
마이클,스의 초기 인생이 느껴짐,1
마이클,"간만에 마이클잭슨 노래를 즐겼네요
다음편은 음악을 좀 더 중심에...",1
마이클,워낙 회수할 얘기가 많아서 한편에 담을 수가 없었나 보다. 2편도 나온다는데 기대하겠습니다.,1
마이클,"deeply touched by his warm heart
and the acting was absolutely brilliant",1
마이클,이상하게 계속 슬픔이 지속되네...,1
마이클,"2가 기다려지는 영호ㅏ
힐 더 월드가 나오지 않아서 당황",1
마이클,"나쁘지 않네요.

시간 잘 가요.",1
마이클,"다들 보셨으면 하는...충분한 가치가 있는 시간이었습니다~~
마이클잭슨 사무치게 그립습니다",1
마이클,"불쌍한 마이클 잭슨
그래도 가족을 위해서 열심히 살았다",1
마이클,스토리 개연성은 다소 아쉽지만 퍼포먼스는 최고,1
마이클,세월이 흘러도 빛나는 음악과 댄스! 포에버 마이클 잭슨!,1
마이클,어른이 되지못한 마이클을 외면하는 형제들과 늘 어린아이로만 대하는 그의 아버지 속에서 그런멋진 음약과 환상적인 춤동작을 창의해낸 마이클.. 전 인류를 통틀어 가장위대한 뮤지션으로 기억될거야,1
마이클,처음 보고 너무 좋아 두번째 볼때는 첫번째 때 놓친 부분을 다 감상할 수 있어 감동이었습니다. 음악영화라 그런지 반복에도 전혀 지루함이 없었고 옛 추억이 함께 해서 즐거움이 더 했네요!,1
마이클,오 기대없이봤는데 좋았습니다,1
마이클,시간 가는줄 모르게 너무 재미있게 봤어요^^,1
마이클,"마이클 잭슨 노래는 잘 모르지만 그래도 잘 봤어요.
2편 나오겠죠?",1
마이클,마이클 너무 험한세상을 살았어..ㅠㅠ,1
마이클,"무대에서 노래하는 모습은 전율이 느껴졌음
그는 위대한 음악 천재였어",1
마이클,다른분께도 추천드립니다.,1
마이클,"2편을 보라고 만들어 졌네요~~
2편도 볼게요",1
마이클,너무 재미있고 옛날 느낌을 잘 표현해서 재미있게 잘 봤습니다,1
마이클,"다시 돌아오지 않는 청춘 중.고등학교시절및청춘시절
참그립습니다.",1
마이클,마이클의 노래도 제대로 못살리고 스토리도 없고... 퀸보다 별로임,1
마이클,역시 최고애요. 마이클,1
마이클,재밌게 잘 봤습니다,1
마이클,꽝 입니다. 재미 없다,1
마이클,96년 10월 마이클 공연을 본 그날을 회상하며~ 울기도 웃기도 내적 환호하며 봤습니다. 마이클을 담아내려는 감독님과 배우겸 가수 자파 잭슨의 열연 너무 인상적이었고 못다한 히스토리 2편 기다릴게요~,1
마이클,Mj is back and I ve got your back no matter what people say around. ^^,1
마이클,마이클 잭슨의 타고나 재능이 그저 행복만 하진 않을듯,1
마이클,마이클 잭슨의 히스토리를 알았던 사람들을 위한 영화,1
마이클,보헤미안랩소디보단 스토리가 약했으나 그의 음악과 조카의 매칭은 완벽했다!!,1
마이클,잊고 있던 마이클을 추억소환하게 만드네,1
마이클,마이클잭슨 너무 멋있어요 정말,1
마이클,"몰입감과 음악이 너무 좋아요~
그리운 마이클!!!",1
마이클,추억으로 돌아가는 시간이네요,1
마이클,생각보다 더 옛날 이야기,1
마이클,"세계적인 스타인데, 잘 몰랐던 어린시절이 인상적이었어요 정말 매력적인 가수인데 한편으로는 안타까운 마음도 들고..여러모로 몰입해서 봤습니다",1
마이클,마이클잭슨이 다시 살아 난것 같아요,1
마이클,"기대만큼 좋지는 않았어요...
좀 더 음악적인 희열을 느낄 수 있었으면 했는데 그닥...",0
마이클,마이클 잭슨 이름만으로 보게 되는 영화,1
마이클,마이클잭슨 콘서트를 본 기분! 이야기의 기승전결도 크게 구멍이 없어서 즐겁게 봤습니다 꼭 극장에서 봐야함..,1
마이클,추억의 노래들 사운드가 너무 좋았다. 역시 IMAX선택하길 잘했다. 강추!!!,1
마이클,누가 이 영화 별로라고 했냐?,1
마이클,"마이클이 살아있던 1980년대로 돌아간 느낌. 이야기를 하다말아서 황당 했지만 볼만하네... 마이클의 카리스마나 재능을 다 구현하지 못한 아쉬움은 살짝 있지만, 2편이 기대되는 재미있는 영화",1
마이클,마이클 잭슨의 공연을 본 듯 두시간이 훌쩍 지났네요.,1
마이클,진짜 콘서트에 와서 구경하는 듯한 영상미와 노래들이 매력 포인트. 마이클의 빠진 일화들은 아쉽다.,1
마이클,너무너무좋았는데 갑자기 뚝 끊긴느낌이라 아쉬움이너무커요 배우들이 정말 싱크로율이 대단했어요,1
마이클,젊음을 같이했던 한 가수의 이야기를 들을 수 있었다,1
마이클,"2시간동안 주최할 수 없는 흥을 누르고 관람하느라
무지 힘들었음.",1
마이클,또 다시 보고 싶어요..,1
마이클,순간순간 자파잭슨이 마이클로 겹쳐보이면서 눈물이 흐르는걸ㅠㅠ 마잭,1
마이클,"단편적인 이야기들이었지만 추억하며 볼 수 있었던,,",1
마이클,조금 아쉬움 전개가,1
마이클,"최고에요^^ 꼭 보세요~
2편이 나오길 기대합니다~

콘서트 본것 같네요~",1
마이클,마이클 잭슨의 죽음이 참 안타깝고 노래는 너무 좋았어요,1
마이클,마이클잭슨의 음악을 들으며 옛 추억을 떠올리는 시간이었습니다.,1
마이클,재밌게 봤습니다 마이클 잭슨이란 사람을 다시 보게 됐어요,1
마이클,영화는 계속 되는데 그의 노래가 멈춰있다는게 슬픔,1
마이클,노래만 온전히 좋음,0
마이클,"오늘부터 저랑 우리 딸이 1일 팬 되었습니다. 
1+1
마이클. 보고싶어요.",1
마이클,어린시절에 마이마이로 열심히 듣던 곡들을 다시 접하니 가슴이 뭉클했어요. 역시 마이클:),1
마이클,"볼만해요.,.,.,.,.,",1
마이클,"기분전환겸으로 영화관 오랜만에 혼자갔는데 아주 좋은 시간,탁월한 선택이었습니다!!",1
마이클,"마이클잭슨의 전성기때를 그대로 복원한 듯한 연기와 음악
천재인줄로만 알았던 그의 다른 모습들에 가슴이 아프다",1
마이클,"추억과 새로운 사실도 알고 너무 좋았어요
계속 여운이 남네요",1
마이클,재미있게 잘 봤습니다.,1
마이클,보면서 계속 눈물이…ㅠ,1
마이클,영화보는 내내 눈물을 훔쳤어요 너무 공감되고 천재성을 가진 비운의 주인공....슬픔생을 마감한 천재...,1
마이클,백인성형?하다 간줄알았는데 영화에서도 언급했지만 피부가 하얗게변하는 백반증때문이라네요ㅠ이 지병만 아니었으면 레젼드로 더오래지속할수있었는데 그냥 안타까울뿐ㅠ,1
마이클,극장이 아니라 전설적인 콘서트장에 온 기분입니다! 잭슨 파이브 시절부터 히트곡 메들리가 나올 때마다 온몸에 소름이 돋았네요. 자파 잭슨의 제스처와 춤선은 진짜 마이클 잭슨이 살아 돌아온 듯 완벽!,1
마이클,"기클실클 일까요? 평이한 스토리 전개, 음악으로 지루함을 매꾸는, 실망스럽고 감동도 임팩트도 없는, 악마들 돈벌게 하는 영화라고 생각합니다. 마잭 영상 보는게 감동 58,000 %
다시 한번 그의 명복과 영면을...",0
마이클,"마이클과동시대를살아오면서듣고보고어릴적성장기에힘들고고달퍼던삶화려함뒤에감춰진고통
영화로표현함에는부족하지만감동도있었다
참잘보았다",1
마이클,정말로 재밌습니다. 추천합니다,1
마이클,반쪽짜리 이야기이긴 하지만 큰 화면과 큰 고리로 감상할만함,1
마이클,시간가는줄 모르고 완전 재밌게 관람하였습니다,1
마이클,마이클은 50까지 살았는데 이렇게?,1
마이클,"마이클이 나온다고 하여 많이 기대를 했고, heal the world 를 듣고 싶었다. 이야기는 흥미로웠고 마이클의 사실적인 부분을 다 담아낸 것 같은 느낌은 아니었지만 재미있었다. 노래도 좋았다. 마이클2가 곧 나온다.",1
마이클,"역시 마이클잭슨 지금 들어도 너무 명곡들 
2시간 마이클잭슨의 매력에 빠져보세요",1
마이클,"스크린엑스 리클라이너에서 뿜어져 나오는 사운드로 조카 자파잭슨이 재현한 노래는 상상 이상 이였어요 .. 마이클잭슨의 
전기를 담기에는 조금 부족한 부분이 있는 영화지만 노래와 연기는 최고 였어요",1
마이클,2편도 나올건지? 그게 아니라면 모두들 알 법한 생애 초반의 내용만 일부 나온 것 같다는 생각이 드네요.,1
마이클,2시간 동안 계속되는 마이클의 멋진 공연. 귀도 즐겁고 눈도 즐거웠다,1
마이클,"스크린X 돌비 아트모스 사운드 
그리고 마이클
최고의 조합이다",1
마이클,이분세대가 아니라 음악은 잘몰랐고 유명해서 이름만 알고 있었습니다. 영화를 보니 한 시대를 풍미하고 지금도 황제라 불리우는 사람은 이런사람이었구나 영화를 만들어주신 보헤미안랩소디제작팀감사합니다.,1
마이클,나쁘진 않았습니다. 근데 뭔가 스토리가 가다가 멈춘 느낌?,1
마이클,역시나 지금까지 최고의 팝가수의 이야기이니까 음악이 풍성하네요. 옛추억과전율을 회상시키는 음악의 힘! 2부가 예고되었으니 2편에서는 인간적인 고뇌 잘못 죽음에 대한 이야기도 진솔히 보여주기를,1
마이클,잘봤어요. 재밌게 봤습니다.,1
마이클,팝의 황제라고 불리지만 결국 일상을 원했던 한 소년의 이야기,1
마이클,자파 잭슨 연기가 좋았더,1
마이클,마이클잭슨 노래를 듣는 것만으로도 즐거움,1
마이클,"내 생애 두번이상 본 영화는 마이클이 처음!!
안보면 후회함!!
후속편 꼭 나오길 기대합니다!!
 나의 마이클!.....앞으로도 이런가수는 없을듯!!",1
마이클,마이클 춤.노래 마지막에 생전의 모습을 보여주었으면..아쉬네요..잘봤습니다..,1
마이클,쾌감이 느껴지는 사운드,1
마이클,옛날 노래 오랜만에 다시 들을수 있어서 좋았어요 재미있게 잘봤어요,1
마이클,재미있어요101010,1
마이클,주연배우의 연기가 좋네요 비슷슷,1
마이클,"재미있게
잘 봤습니다.",1
마이클,잭슨에 춤과노래를 다시들을수 있어섳과거를 추억할수 있어서 좋았 습니다,1
마이클,너무재미있게봤습니다구웃,1
마이클,다음에 또 기회있으면 좋겠네요~,1
마이클,잘 봤습니다~!~!~!~!,1
마이클,"넘 감동적이고 잼나게 봤지만..
뭔가 2탄이 나올것 같은 분위기로 끝나니
마무리가 쪼메 아쉬웠네요..",1
마이클,",젊은 시절 서울역압 다방의 대형스크린으로
마이클잭슨 뮤직비디오를 봤던 기억이 
1985년 쯤으로
왕사남보다 더 좋았습니다",1
마이클,감동 어려서 마이클잭슨을 너무나 좋아했던 팬으로 결말이 아쉽지만 그래도 최고의 영화,1
마이클,재밌게 잘 보았습니다!,1
마이클,"너무 재미있게 봤어요.
마이클잭슨 잘 몰랐는데 천재 맞네요.
어디선가 들었던 익숙한 노래들이 마이클 노래였어요. 감동적이고 아주 좋았어요",1
마이클,"역시 마이클이네요
더이상 볼 수 없다는게 아쉽지만, 최고의 영화였습니다",1
마이클,아쉬운점도 있지만 마이클 팬으로써 넘 행복했어요,1
마이클,팝의황제 마이클잭슨의 삶을 영화를 통해 간접체험을 했습니다. 이제는 볼수없다는게 안타깝습니다. 그의 노래는 영원할겁니다.,1
마이클,가장 빛나는 순간으로 기억되길 바랐던 감독의 의도일까… 아름다운 노래와 현란한 춤사위만으로도 즐거웠던 영화,1
마이클,연기 음악이 좋았고 그 공연장에 가있는거 같았다 스토리는 좀 아쉽,1
마이클,노래 퍼포 미쳤다 ㅠ,1
마이클,"오늘로 두번째관람
아 마이클
우린 MJ남매
영화 끝내줬어요
극장에서 콘서트 보여줬음 좋겠어요",1
마이클,"손가락을 가만히 둘수없는영화~
2편을 기다리며...",1
마이클,"부모와 자식의 갈등 이해되며, 비상하고
천재성을띤 마이클 역쉬 대단하다.
인정하고 보증받을수 있는인물. 
뭉클하고 감동깊고 즐겁고 행복했어요.
자파잭슨 넘 잘 어울리고 멋있다.
또 보고싶은영화다",1
마이클,최고의 마이클 영화여싿,1
마이클,마이클의 좋은장면만 보여준,1
마이클,"마이클의 인생을 잘몰랐던 90년생의 입장에선 듣고 보기 좋은 영화.

엔딩 크레딧 끝까지 음악에 심취해 자리를 지키게 만든 영화",1
마이클,추억을 회상할수있는 영화,1
마이클,마이클이 마이크를 잡는 순간만 기다리게 되는.,1
마이클,잘 몰랐던 마이클의 불우했던 어린시절과 노래와 춤이 타고난 천재였던 그의 인생의 끝을 알고 보니 내내 마음 아팠던 영화.,1
마이클,마이클잭슨을 아낀 팬으로서 너무 설레며 달려갔어요 배우를 보고는 볼수록 닮았다 아니 마이클 자체인걸 보고는 더 그립고 짠했던거같아요 2편 기대하고 기다릴겁니다,1
마이클,너무 재미있게 봤어요,1
마이클,헐리우드의 환타지... 라는 말이 이해가 되네요....,1
마이클,마이클잭슨을 다시 본 것 같은 감동에 마음이 벅차다. 전설은 영원하다~!!!,1
마이클,"황제여, 영원하라!",1
마이클,마이클잭슨에 대해 잘 몰랐는데 너무 너무 착한사람인데 안타깝네요,1
마이클,마이클을 보면서 자라난 세대로서...눈물이,1
마이클,"앉아서 감상만 하기엔 고문이었다. 
순간순간 소름돋아서 뛰쳐나가 춤추고 싶었던...",1
마이클,GOAT는 아무한테나 하는 말이 아니구나 싶다.,1
마이클,진짜 제가 지금까지 본 영화중에 가장 인상깊었던것 같습니다. 후속작이 나왔으면 하는 생각이 드네요ㅎ,1
마이클,아쉬운부분이 많긴한데 재미는 있었음,1
마이클,"영화를 보기전 다행이도 아이와 같이 벌거벗은세계사를 봤어요
그래서 이해가 더 잘되었고 슬펐어요
1편은 마이클이 온갖 루머와 공격으로 힘들어하는 장면이 안나와서 다행이다.",1
마이클,어릴때 너무나도 좋아했던 그래서 너무나 기대헸던. 그런데 2부작으로 만들려고 해서인지 너무 느슨하고 보헤미안랩소디 처럼 박진감이 부족한 듯. 존경하고 사랑하는 나의 우상이 아니었다면 과연... 아쉽다,1
마이클,재밌게 봤으나 스토리적인면에서는 좀 아쉽네요 후속작을 기대해볼게요,1
마이클,마이클잭슨의 일대기인줄 알았으나 스토리는 조금 부족하네요. 그래도 음악이랑 연출 때문에 감동적인 영화!,1
마이클,"언제나 가슴이 뛰고,행복하고,,,,고마워요",1
마이클,나름 재미있었어요! 시간과 돈이 아깝진 않은 영화인 것 같아요. 영화관에서 볼만 합니다!,1
마이클,노래 듣고 무대 보는 맛으로 잘 봤습니다 스토리적인 면으로는...잘 모르겠네요,1
마이클,마이클 잭슨의 음악을 다시 들을수 있어서 정말 좋았습니다. 영화 잘 봤습니다. 너무너무 잘 만들었네요!,1
마이클,좋은 음악 영화였으나 일대기라고 하기엔 다소 무리가 있지 않을까 싶다. 그래도 후속작 제작이 시작됐으니 2편에서는 조금 더 나은 스토리를 들고 올 수 있지 않을까-하고 일말의 기대를 한다.,1
마이클,"너무 어릴때라 그의 스타성을 미처 다 몰랐던것 같다
천재 한명이 얼마나 큰 감동을 주는지, 멋있다는 말로는 부족하다
그리고 그에게 상처만 주었던 아버지나 주변인들이 너무 원망스럽다",1
마이클,거의 치트키 수준이라 안볼 수 없었고 다만 그 치트키를 완벽하게 사용하기는 어려웠나봄,1
마이클,너무 재밌게 잘받습니다 2편 기대 됩니다,1
마이클,전체적으로 알순 없지만 마이클잭슨의 천재성에 대해선 충분히 알수있던 영화였던것 같다. 너무 아까운 사람이 빨리 떠났구나 싶고 그의 노래를 다시 들을수있어서 좋았다. 중간에 끊은 느낌이 아쉬움,1
마이클,엄청난 인물의 영화로 만들기에는 내용이 부족하고 뭔가 아쉬운게 많았던 영화 같아요,1
마이클,팝의 황제란 수식어가 전~현 아깝지 않은 아티스트. AFKN에서 송출된 Thriller 첨 본 쇼킹국딩? 커서 열심히 일해 내한공연을 보러갔고 진정한 스타를 봤고 그를 회상하며 Human Nature 따라부르고 나올수있어 다행이다.,1
마이클,애초에 마잭형과 같을거란 예상은 안했습니다. 그럴수도 없고요 이정도면 훌륭합니다…,1
마이클,마이클의 화려했던 모습의 이면을 많이 보여준 영화 최대한 자극적인것들을 빼고 그의 제일 화려했던 순간을 담아낸것같다,1
마이클,2편 기대합니다. 얼른 제작하세요!,1
마이클,실존 인물들의 요청과 법적 문제로 편집된 부분이 많아 스토리에 아쉬운 면이 있지만 마이클 잭슨을 그리워하는 관객으로서 선물같은 영화!,1
